Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,GELP_FECHA1T,10,perdida,balon afuera lateral,4.0,,"51,158",,Gimnasia,1425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion anticipo,10.0,,"81,99",,Gimnasia,1453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,10.0,Rojas,Titular
Estudiantes,GELP_FECHA1T,10,perdida,interceptado,10.0,11,"114,76","112,21",Gimnasia,1457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,10.0,Rojas,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,robo,10.0,,"35,25",,Gimnasia,1514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,10.0,Rojas,Titular
Estudiantes,GELP_FECHA1T,10,duelo,gambeta a favor,8.0,,"86,22",,Gimnasia,1517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,duelo,aereo,9.0,,"116,65",,Gimnasia,1549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,perdida,duelo,9.0,,"112,98",,Gimnasia,1550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion,5.0,,"94,76",,Gimnasia,1551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,4.0,11,"99,138","161,157",Gimnasia,1578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,perdida,balon afuera lateral,9.0,,"216,160",,Gimnasia,1585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,duelo,aereo,2.0,,"19,150",,Gimnasia,1630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion aereo,2.0,,"9,154",,Gimnasia,1631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,perdida,interceptado,5.0,11,"59,144","78,138",Gimnasia,1632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,GELP_FECHA1T,10,duelo,aereo,2.0,,"46,67",,Gimnasia,1646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion aereo,2.0,,"42,94",,Gimnasia,1646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,perdida,error tecnico,9.0,,"76,85",,Gimnasia,1653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,4.0,11,"87,149","159,124",Gimnasia,1686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,duelo,aereo,11.0,,"157,143",,Gimnasia,1688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
Estudiantes,GELP_FECHA1T,10,perdida,intercepcion aereo,9.0,,"146,78",,Gimnasia,1691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,duelo,4.0,,"67,156",,Gimnasia,1712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,tiro libre,6.0,Rival,"79,150","191,86",Gimnasia,1737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,4.0,9,"180,151","213,150",Gimnasia,1762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,4.0,9,"266,141","246,111",Gimnasia,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,perdida,atajada,8.0,,"263,73",,Gimnasia,1803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,duelo,aereo,4.0,,"52,130",,Gimnasia,1850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion aereo,4.0,,"77,157",,Gimnasia,1851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,perdida,error tecnico,9.0,,"120,135",,Gimnasia,1854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,encontrada,3.0,,"112,18",,Gimnasia,1866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,perdida,interceptado,3.0,11,"200,34","252,92",Gimnasia,1878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,3.0,9,"55,24","100,4",Gimnasia,1914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,tiro libre,2.0,5,"105,16","119,3",Gimnasia,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,perdida,error tecnico,8.0,,"190,79",,Gimnasia,1962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,duelo,disputa suelo,5.0,,"96,66",,Gimnasia,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,robo,5.0,,"103,93",,Gimnasia,1971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,5.0,Piñeiro,Titular
Estudiantes,GELP_FECHA1T,10,perdida,error tecnico,6.0,,"98,16",,Gimnasia,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion anticipo aereo,6.0,,"90,99",,Gimnasia,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,GELP_FECHA1T,10,duelo,gambeta a favor,3.0,,"165,32",,Gimnasia,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,perdida,robo,3.0,,"163,3",,Gimnasia,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,encontrada,8.0,,"96,134",,Gimnasia,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,perdida,duelo,7.0,,"194,143",,Gimnasia,2039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,7.0,Aita,Titular
Estudiantes,GELP_FECHA1T,10,duelo,disputa suelo,7.0,,"76,130",,Gimnasia,2195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,7.0,Aita,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,robo,7.0,,"57,151",,Gimnasia,2197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,7.0,Aita,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,tiro libre,6.0,2,"75,158","53,66",Gimnasia,2211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,lateral largo,4.0,Rival,"213,122","252,107",Gimnasia,2246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,4.0,Caccace,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion,9.0,,"217,91",,Gimnasia,2249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,9.0,Guzman,Titular
Estudiantes,GELP_FECHA1T,10,perdida,balon afuera fondo,3.0,,"223,43",,Gimnasia,2254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,3.0,T. Nuñez,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion aereo,6.0,,"48,142",,Gimnasia,2322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,6.0,Burdisso,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,tiro libre,10.0,Rival,"219,77","231,65",Gimnasia,2419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,10.0,Rojas,Titular
Estudiantes,GELP_FECHA1T,10,pelota parada,tiro de esquina,8.0,Rival,"246,12","244,28",Gimnasia,2461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,perdida,interceptado,8.0,Rival,"232,9","233,41",Gimnasia,2463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,8.0,Benedetti,Titular
Estudiantes,GELP_FECHA1T,10,recuperacion,intercepcion anticipo,2.0,,"23,10",,Gimnasia,2521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,2.0,Flores,Titular
Estudiantes,GELP_FECHA1T,10,perdida,error tecnico,11.0,,"120,32",,Gimnasia,2524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Gimnasia,11.0,A. Palavecino,Titular
